Experiment ID,feature,Proximity,Convergence,convergence_pvalue,p_corr(-15),p_corr(-15)_p_val,p_corr(-10),p_corr(-10)_p_val,p_corr(-5),p_corr(-5)_p_val,p_corr(0),p_corr(0)_p_val,p_corr(5),p_corr(5)_p_val,p_corr(10),p_corr(10)_p_val,p_corr(15),p_corr(15)_p_val
Sarah-4 Human,localdbShimmer,-0.5878950516,0.1771894865,2.87E-10,0.2843670326,2.19E-24,0.2948880245,2.79E-26,0.3029870924,7.95E-28,0.2995143196,2.65E-27,0.3025165423,9.67E-28,0.3028644211,1.07E-27,0.3044300721,7.09E-28
Sarah-4 Human,apq3Shimmer,-0.5084369368,-0.1844852173,5.04E-11,0.4560342474,2.10E-64,0.4629625296,7.82E-67,0.465461157,6.77E-68,0.4577658639,1.04E-65,0.4494745413,6.84E-63,0.443382903,8.16E-61,0.4369119628,1.11E-58
Sarah-4 Human,apq5Shimmer,-0.4855787235,0.1923443984,7.13E-12,0.3702480653,2.20E-41,0.3734936473,2.66E-42,0.3657851428,1.12E-40,0.3602658429,1.41E-39,0.3455324817,3.34E-36,0.3284549689,1.49E-32,0.3149883939,7.96E-30
Sarah-4 Human,apq11Shimmer,-0.6885624834,0.1282934551,5.41E-06,-0.4239906013,5.16E-55,-0.4182106336,1.24E-53,-0.4050669196,2.57E-50,-0.3915894726,4.84E-47,-0.3851621045,2.88E-45,-0.3789973122,1.33E-43,-0.3723665977,7.11E-42
Sarah-4 Human,ddaShimmer,-0.5084369368,-0.1844852173,5.04E-11,0.4560342474,2.10E-64,0.4629625296,7.82E-67,0.465461157,6.77E-68,0.4577658639,1.04E-65,0.4494745413,6.84E-63,0.443382903,8.16E-61,0.4369119628,1.11E-58
Sarah-4 Human,meanPitch,-0.5384604843,0.2104994424,5.64E-14,-0.1773133,3.56E-10,-0.176629182,3.84E-10,-0.1723805891,9.38E-10,-0.1710742695,1.17E-09,-0.1710672705,1.26E-09,-0.1698885237,1.77E-09,-0.1705654989,1.64E-09
Sarah-4 Human,maxPitch,-0.5780173683,-0.2791162207,8.74E-24,0.1681382276,2.80E-09,0.1558529855,3.51E-08,0.1512918208,8.25E-08,0.1514446768,7.53E-08,0.1416738056,5.24E-07,0.1412100743,6.02E-07,0.1387733049,9.90E-07
Sarah-4 Human,minPitch,-0.5084333322,0.2579369484,1.97E-20,0.03017869375,0.2894658182,0.03382082589,0.2341987013,0.0409626273,0.148761133,0.03272955446,0.2477412747,0.02183275938,0.4416752408,0.01070802226,0.7065105375,0.0001052047987,0.9970542774
Sarah-4 Human,meanIntensity,-0.7397296842,0.05418416665,0.05556622485,-0.3646434308,4.20E-40,-0.3789562248,1.36E-43,-0.3950099473,1.01E-47,-0.4130440166,1.21E-52,-0.4324631452,7.51E-58,-0.4493333303,1.33E-62,-0.4651388136,2.92E-67
Sarah-4 Human,maxIntensity,-0.5841503708,0.5501433567,1.00E-99,0.4389298602,2.88E-59,0.451609101,2.70E-63,0.4629569491,4.29E-67,0.4660144433,2.43E-68,0.4719488091,5.28E-70,0.4737761551,2.50E-70,0.472503206,1.23E-69
Sarah-4 Human,minIntensity,-0.5486525744,0.3996119774,4.35E-49,-0.01621760972,0.5692491095,-0.03124362143,0.2718047243,-0.04662714045,0.1002179405,-0.06227195008,0.02775744186,-0.08344411302,0.00322657309,-0.1015515229,0.0003433222638,-0.1213372541,1.92E-05
Dekel-7 Human,meanF0Hz,-0.5006107081,0.1543852241,2.38E-08,-0.1176977397,2.45E-05,-0.1098629788,7.99E-05,-0.1005057134,0.0003014221719,-0.07692214482,0.005631703276,-0.05721921351,0.03997462077,-0.03266358772,0.2421600856,-0.01190657851,0.6705341721
Dekel-7 Human,stdevF0Hz,-0.5133994418,0.3208091344,2.33E-32,-0.04452511734,0.111477077,-0.03768666502,0.1771480478,-0.02676611129,0.3369475551,-0.02786612046,0.3165214901,-0.02931438933,0.2929514039,-0.01278105681,0.6472717858,0.0100402079,0.7197993202
Dekel-7 Human,HNR,-0.5682152311,0.5192573524,3.02E-90,0.09023673787,0.001235378344,0.06941280418,0.01285201415,0.04570347886,0.1009758633,0.01728632933,0.5344200399,-0.01262140091,0.650750308,-0.03846092555,0.168408517,-0.06743392065,0.01586377738
Dekel-7 Human,localJitter,-0.4492508579,-0.2029147205,1.72E-13,0.522831208,1.22E-90,0.5038344277,1.34E-83,0.4776933044,1.90E-74,0.4414912445,7.48E-63,0.4099144887,2.10E-53,0.3835788349,2.87E-46,0.3512139281,1.97E-38
Dekel-7 Human,localabsoluteJitter,-0.4846159978,-0.3504270393,1.10E-38,0.4884589374,1.18E-77,0.4754472863,2.16E-73,0.4570391275,1.60E-67,0.4354519536,5.24E-61,0.4131910939,2.58E-54,0.3944184232,4.77E-49,0.3658939715,8.46E-42
Dekel-7 Human,rapJitter,-0.4948043945,-0.1388214617,5.35E-07,0.3422280283,1.86E-36,0.3325488679,1.58E-34,0.3178381349,1.20E-31,0.3025861841,8.36E-29,0.289387619,2.75E-26,0.2796229183,1.71E-24,0.265894258,3.87E-22
Dekel-7 Human,ppq5Jitter,-0.4976821461,-0.2185062567,1.88E-15,0.3532429628,6.92E-39,0.3425876351,1.14E-36,0.3290498669,6.32E-34,0.3159960876,2.14E-31,0.3042844865,5.10E-29,0.2976101884,1.13E-27,0.2853931574,2.14E-25
Dekel-7 Human,ddpJitter,-0.4948043945,-0.1388214617,5.35E-07,0.3422280283,1.86E-36,0.3325488679,1.58E-34,0.3178381349,1.20E-31,0.3025861841,8.36E-29,0.289387619,2.75E-26,0.2796229183,1.71E-24,0.265894258,3.87E-22
Dekel-7 Human,localShimmer,-0.5211939859,0.3340254507,4.26E-35,0.3185480815,1.49E-31,0.3158423684,3.89E-31,0.2974222439,9.68E-28,0.2585613658,3.29E-21,0.2109530847,1.97E-14,0.1594763817,9.15E-09,0.1086090989,9.95E-05
Dekel-7 Human,localdbShimmer,-0.5234515408,0.2742821591,9.15E-24,0.1973797348,1.06E-12,0.1946802636,1.97E-12,0.1787053789,1.03E-10,0.1430998979,2.35E-07,0.1012016516,0.0002734558918,0.05923990038,0.03379267745,0.02031076625,0.4679976897
Dekel-7 Human,apq3Shimmer,-0.5174081615,0.4881601242,1.94E-78,0.2002494693,4.91E-13,0.2059665137,9.11E-14,0.1948370945,1.71E-12,0.1652493803,2.23E-09,0.1365130814,8.68E-07,0.1091998091,8.82E-05,0.08858488194,0.001518057494
Dekel-7 Human,apq5Shimmer,-0.5956723983,-0.0494083775,0.07561825386,-0.07469578286,0.007529385595,-0.1006555289,0.0003033188349,-0.1335217192,1.50E-06,-0.1629135498,3.77E-09,-0.1929427429,2.82E-12,-0.2273581338,1.62E-16,-0.2572528667,8.85E-21
Dekel-7 Human,apq11Shimmer,-0.5039714021,0.2477086896,1.52E-19,0.08104384817,0.003727843205,0.06234381004,0.0254857118,0.04142697398,0.1371381519,0.01089695521,0.6953387293,-0.0137674474,0.6214250796,-0.03308688618,0.2361082972,-0.05337286762,0.0563558639
Dekel-7 Human,ddaShimmer,-0.5174081615,0.4881601242,1.94E-78,0.2002494693,4.91E-13,0.2059665137,9.11E-14,0.1948370945,1.71E-12,0.1652493803,2.23E-09,0.1365130814,8.68E-07,0.1091998091,8.82E-05,0.08858488194,0.001518057494
Dekel-7 Human,meanPitch,-0.4579198203,0.1838435285,2.67E-11,-0.09499824658,0.0006694198137,-0.1205589562,1.48E-05,-0.1431305206,2.46E-07,-0.1370830899,7.43E-07,-0.1305801225,2.55E-06,-0.1232927142,9.40E-06,-0.1211233955,1.40E-05
Dekel-7 Human,maxPitch,-0.5524357684,0.03693858778,0.1842006622,-0.1817884339,5.77E-11,-0.1866948759,1.55E-11,-0.1899301318,6.20E-12,-0.1908120408,4.49E-12,-0.191852338,3.76E-12,-0.2063264486,8.23E-14,-0.2225991482,7.99E-16
Dekel-7 Human,minPitch,-0.4280740003,0.1794251985,7.98E-11,-0.3840080154,3.34E-46,-0.4027987271,2.87E-51,-0.4134720085,2.15E-54,-0.4095575503,1.66E-53,-0.4009346405,5.85E-51,-0.3882857379,1.83E-47,-0.369232331,1.37E-42
Dekel-7 Human,meanIntensity,-0.5826119621,-0.2685573739,8.16E-23,-0.4818020851,2.63E-75,-0.4584023146,1.04E-67,-0.4336989921,2.99E-60,-0.4094503616,1.78E-53,-0.3817372792,5.58E-46,-0.3531806927,5.11E-39,-0.3251265542,7.14E-33
Dekel-7 Human,maxIntensity,-0.5474836365,0.008612518154,0.7569277845,0.2538844569,2.91E-20,0.2712128279,4.38E-23,0.2865372403,8.79E-26,0.297225779,8.33E-28,0.2867284283,8.13E-26,0.2707630474,5.19E-23,0.2568658448,1.02E-20
Dekel-7 Human,minIntensity,-0.5601022766,-0.2537871859,1.82E-20,-0.3882728085,2.79E-47,-0.3630093041,2.81E-41,-0.3313318997,2.12E-34,-0.2968359755,9.83E-28,-0.2699545412,5.82E-23,-0.2370117007,7.47E-18,-0.2040565231,1.73E-13
Nash10- Human,meanF0Hz,-0.5323520237,0.2597599223,1.76E-29,-0.1463789988,4.06E-10,-0.1491103975,1.79E-10,-0.1452882672,4.91E-10,-0.1379199004,3.39E-09,-0.1277029586,4.70E-08,-0.1209020229,2.44E-07,-0.1108517681,2.32E-06
Nash10- Human,stdevF0Hz,-0.4877538882,-0.02122868913,0.3651346438,0.2636712324,4.04E-30,0.256097082,1.58E-28,0.2466882247,1.35E-26,0.2439717321,4.25E-26,0.2496960826,3.16E-27,0.2545299015,3.46E-28,0.258258947,6.36E-29
Nash10- Human,HNR,-0.6473979826,-0.2257413621,1.75E-22,-0.2639508226,3.50E-30,-0.257546797,7.65E-29,-0.2566978077,9.87E-29,-0.2460538334,1.57E-26,-0.2294742652,3.87E-23,-0.2124276402,6.20E-20,-0.1955611221,4.93E-17
Nash10- Human,localJitter,-0.5156697429,-0.1148118536,8.94E-07,0.09732408619,3.41E-05,0.1026643729,1.19E-05,0.1031741984,1.05E-05,0.1104526971,2.29E-06,0.1149420863,8.99E-07,0.1197622502,3.17E-07,0.1255289251,8.62E-08
Nash10- Human,localabsoluteJitter,-0.4685286295,0.2933355494,1.75E-37,0.07462661077,0.00150083796,0.08743788156,0.000194087151,0.09623472849,3.98E-05,0.1102046581,2.41E-06,0.1235257833,1.28E-07,0.1368425119,4.96E-09,0.1515394395,9.50E-11
Nash10- Human,rapJitter,-0.5094599385,-0.1533075723,4.76E-11,0.2077963439,4.47E-19,0.2155406571,1.73E-20,0.2224154589,8.42E-22,0.2345747347,3.39E-24,0.2458557261,2.02E-26,0.2590745705,3.54E-29,0.2726064782,3.70E-32
Nash10- Human,ppq5Jitter,-0.7195619019,-0.481934526,1.36E-106,-0.2101447913,1.75E-19,-0.2082300091,3.36E-19,-0.2055050781,8.87E-19,-0.1977094564,1.63E-17,-0.1864833975,1.11E-15,-0.1702244873,3.00E-13,-0.1486820597,2.14E-10
Nash10- Human,ddpJitter,-0.5094599385,-0.1533075723,4.76E-11,0.2077963439,4.47E-19,0.2155406571,1.73E-20,0.2224154589,8.42E-22,0.2345747347,3.39E-24,0.2458557261,2.02E-26,0.2590745705,3.54E-29,0.2726064782,3.70E-32
Nash10- Human,localShimmer,-0.6180458903,0.04454930253,0.05727306444,0.07589060838,0.001244653657,0.06243116869,0.00785349989,0.0489384599,0.03698959224,0.03817752789,0.1032962581,0.03105523808,0.185776348,0.02640994029,0.2611709577,0.0290344822,0.2173416786
Nash10- Human,localdbShimmer,-0.5782122679,0.02457784227,0.2943894452,0.1589696562,1.07E-11,0.1428193543,1.02E-09,0.126201593,6.76E-08,0.1138054488,1.11E-06,0.1033284627,1.02E-05,0.09504601407,5.07E-05,0.09440423944,5.84E-05
Nash10- Human,apq3Shimmer,-0.6447443151,0.2942199525,1.04E-37,0.1703919566,3.06E-13,0.1693786573,3.94E-13,0.1650318262,1.46E-12,0.1638247468,1.98E-12,0.1644963386,1.72E-12,0.1703606404,2.87E-13,0.1805738923,1.04E-14
Nash10- Human,apq5Shimmer,-0.612274321,0.1511459283,8.90E-11,0.1305449393,2.56E-08,0.1036030062,9.92E-06,0.07820785354,0.0008483210885,0.06008632054,0.01030759496,0.04259627303,0.0694785588,0.03207196454,0.1723677073,0.03148118912,0.181015842
Nash10- Human,apq11Shimmer,-0.6212584163,-0.1637187349,2.05E-12,-0.1219663128,1.99E-07,-0.1043780892,8.50E-06,-0.08677065061,0.0002129379965,-0.07220683057,0.002042020353,-0.05786235739,0.01363162865,-0.04194610871,0.07424535676,-0.02815789383,0.2315530398
Nash10- Human,ddaShimmer,-0.6447443151,0.2942199525,1.04E-37,0.1703919566,3.06E-13,0.1693786573,3.94E-13,0.1650318262,1.46E-12,0.1638247468,1.98E-12,0.1644963386,1.72E-12,0.1703606404,2.87E-13,0.1805738923,1.04E-14
Nash10- Human,meanPitch,-0.8038041038,0.3903936551,2.14E-67,-0.2526481218,1.03E-27,-0.2591765476,3.36E-29,-0.2672191767,4.41E-31,-0.2751636022,5.16E-33,-0.2824292876,1.14E-34,-0.2891354369,3.14E-36,-0.2978835675,2.38E-38
Nash10- Human,maxPitch,-0.4302291328,-0.3693682279,5.40E-60,0.1969336991,2.95E-17,0.1958674611,3.98E-17,0.1910971451,2.10E-16,0.1809480402,7.10E-15,0.177030595,2.94E-14,0.1748130965,6.68E-14,0.1740162533,9.40E-14
Nash10- Human,minPitch,-0.4894303759,0.2689966143,1.43E-31,0.05784313523,0.01392465402,0.05963113927,0.01112137217,0.0587598432,0.01223978361,0.05193626552,0.026632068,0.04711531583,0.04463437741,0.04443155837,0.05862792045,0.05342543197,0.02314076066
Nash10- Human,meanIntensity,-0.5088235354,0.4397343141,5.05E-87,0.0159158266,0.4989532169,0.01091716509,0.642353599,0.003285226799,0.8887065939,-0.009174701035,0.6955307123,-0.02197671492,0.3491423879,-0.03534205054,0.1326180162,-0.05410593638,0.02144408575
Nash10- Human,maxIntensity,-0.5399977001,-0.1706646437,2.24E-13,0.05581016784,0.01766184201,0.04754032123,0.04302938225,0.03369324459,0.151105654,0.0207637356,0.3757333649,0.03683953375,0.1164652346,0.04945775232,0.0352797324,0.06326970404,0.007137599613
Nash10- Human,minIntensity,-0.4957668922,-0.1574117356,1.41E-11,0.09020879534,0.0001231110201,0.09085946848,0.0001074980816,0.09267385099,7.62E-05,0.09244497344,7.76E-05,0.09052131976,0.0001116061658,0.08641399764,0.0002306969203,0.08370745652,0.0003679056558
Masha2-Robot,meanF0Hz,-0.4054796494,0.1277200157,8.76E-09,0.2178224219,6.60E-23,0.2205217949,1.66E-23,0.2243347616,2.40E-24,0.2273902508,4.81E-25,0.2274321066,5.39E-25,0.2328698733,4.27E-26,0.240560071,1.01E-27
Masha2-Robot,stdevF0Hz,-0.3989759774,0.02200468161,0.3235106447,0.1334181366,2.10E-09,0.1590891353,7.79E-13,0.1863389227,3.68E-17,0.2171514073,6.24E-23,0.2519062845,1.82E-30,0.2918414573,1.16E-40,0.3270040087,4.67E-51
Masha2-Robot,HNR,-0.5979432796,-0.4657735151,4.82E-109,0.2382247039,3.33E-27,0.2444802309,1.13E-28,0.2506285681,3.64E-30,0.2534053725,6.79E-31,0.2647118963,1.41E-33,0.2719934878,2.42E-35,0.2789851745,4.45E-37
Masha2-Robot,localJitter,-0.6780954985,-0.3592385166,1.97E-62,0.1647549616,1.22E-13,0.1661904422,6.94E-14,0.1670244878,4.83E-14,0.1680581374,3.12E-14,0.1655893289,7.97E-14,0.1607506926,4.47E-13,0.1529706146,6.10E-12
Masha2-Robot,localabsoluteJitter,-0.6312888322,-0.07638808774,0.0005994719317,0.2986393431,1.76E-42,0.2999558821,5.81E-43,0.3006580221,2.87E-43,0.3019712985,9.39E-44,0.2989998755,8.65E-43,0.2951379351,1.38E-41,0.2893617823,7.07E-40
Masha2-Robot,rapJitter,-0.6225904158,-0.3142120754,2.05E-47,0.1768431535,1.63E-15,0.1782376179,8.95E-16,0.1785580857,7.31E-16,0.1800378774,3.85E-16,0.178817052,6.63E-16,0.1745338479,3.53E-15,0.1663187573,7.13E-14
Masha2-Robot,ppq5Jitter,-0.5920333524,-0.1298927824,4.86E-09,0.2768997484,1.57E-36,0.2766079951,1.53E-36,0.2753155322,2.74E-36,0.2738904289,5.30E-36,0.2692471206,1.01E-34,0.2624677698,6.08E-33,0.2523422824,2.00E-30
Masha2-Robot,ddpJitter,-0.6225904158,-0.3142120754,2.05E-47,0.1768431535,1.63E-15,0.1782376179,8.95E-16,0.1785580857,7.31E-16,0.1800378774,3.85E-16,0.178817052,6.63E-16,0.1745338479,3.53E-15,0.1663187573,7.13E-14
Masha2-Robot,localShimmer,-0.5055181093,0.1462644322,4.19E-11,0.1365415165,8.72E-10,0.1433175816,1.14E-10,0.1445564184,7.46E-11,0.1436301399,9.36E-11,0.1463308823,4.34E-11,0.1473865946,3.32E-11,0.1484049636,2.56E-11
Masha2-Robot,localdbShimmer,-0.4902714037,0.08028916839,0.0003089598348,0.1823171705,2.08E-16,0.1889025082,1.46E-17,0.1893064675,1.13E-17,0.1854582982,4.75E-17,0.1787134911,6.90E-16,0.1680565563,3.61E-14,0.1543597266,3.91E-12
Masha2-Robot,apq3Shimmer,-0.4264763633,0.2235317921,3.10E-24,0.03805982744,0.08882294352,0.041220169,0.06498546533,0.03974139007,0.07485985935,0.03822633097,0.08625460753,0.03735365358,0.09408742204,0.02971169404,0.1835607232,0.0222844784,0.3192050533
Masha2-Robot,apq5Shimmer,-0.5105363023,0.07128895497,0.001364006898,0.3149654799,2.65E-47,0.3165242716,6.79E-48,0.3126891647,7.76E-47,0.3046734277,1.51E-44,0.2951672298,1.08E-41,0.2790754252,3.44E-37,0.2593165631,4.29E-32
Masha2-Robot,apq11Shimmer,-0.5549594787,0.06281242178,0.004793288495,0.05932116213,0.007963782224,0.05913241444,0.008086134856,0.05555839685,0.01273032276,0.04713587429,0.03436747268,0.03838243983,0.0853662445,0.02928284934,0.1899699101,0.01511166324,0.4994024936
Masha2-Robot,ddaShimmer,-0.4264763633,0.2235317921,3.10E-24,0.03805982744,0.08882294352,0.041220169,0.06498546533,0.03974139007,0.07485985935,0.03822633097,0.08625460753,0.03735365358,0.09408742204,0.02971169404,0.1835607232,0.0222844784,0.3192050533
Masha2-Robot,meanPitch,-0.393700011,0.06550613802,0.003262852404,-0.04961848107,0.02648771267,-0.05612883762,0.01194692857,-0.0609603221,0.00625931999,-0.06649478531,0.002823559442,-0.07158721782,0.001319999105,-0.07325647135,0.001028592064,-0.07231381116,0.001211377755
Masha2-Robot,maxPitch,-0.4909669114,0.010148373,0.6489100882,-0.02874590427,0.1987860804,-0.02677690963,0.230736856,-0.01984191757,0.3739454125,-0.003495768532,0.8753837227,0.01766296562,0.4286795262,0.04429153179,0.0473687395,0.0714347457,0.00138987181
Masha2-Robot,minPitch,-0.5631323467,0.1152628752,2.12E-07,-0.2481712927,1.88E-29,-0.2276472238,5.55E-25,-0.2059036158,1.10E-20,-0.1809113854,2.76E-16,-0.1566895683,1.62E-12,-0.1309163248,4.01E-09,-0.1014182282,5.51E-06
Masha2-Robot,meanIntensity,-0.583951386,0.02996371957,0.1787863672,-0.09535438242,1.94E-05,-0.09290711135,3.09E-05,-0.08963657449,5.71E-05,-0.07725351227,0.0005188143088,-0.05686334109,0.01077745768,-0.02826125695,0.2058985102,0.004183384254,0.8516837731
Masha2-Robot,maxIntensity,-0.5300022372,-0.1500833491,1.28E-11,-0.255959216,2.77E-31,-0.244921467,8.96E-29,-0.2300998577,1.46E-25,-0.2105299497,1.27E-21,-0.1832883873,1.21E-16,-0.1463710257,4.53E-11,-0.1028890475,4.01E-06
Masha2-Robot,minIntensity,-0.5908768926,0.05802620766,0.009179304264,-0.3621005137,5.17E-63,-0.3375072828,1.32E-54,-0.3087121599,1.22E-45,-0.2754809193,2.03E-36,-0.2411906364,5.39E-28,-0.2028935456,4.52E-20,-0.1600662158,6.00E-13
Nash1,meanF0Hz,-0.5101632864,0.5691402355,7.52E-111,-0.2389998839,6.66E-18,-0.2440477724,1.09E-18,-0.2511260752,8.39E-20,-0.2633379583,9.19E-22,-0.270803762,6.96E-23,-0.2638454419,1.10E-21,-0.2556882989,2.40E-20
Nash1,stdevF0Hz,-0.477339495,-0.1986037414,7.34E-13,0.1959453508,2.02E-12,0.1826861741,5.31E-11,0.1693660388,1.14E-09,0.163562381,3.91E-09,0.1684487902,1.41E-09,0.1735286905,4.73E-10,0.1828734801,5.54E-11
Nash1,HNR,-0.6248396905,-0.5260818125,4.33E-92,-0.6426778001,2.02E-148,-0.6320010824,1.12E-142,-0.6178158065,3.58E-135,-0.6104416784,1.19E-131,-0.6105940625,3.16E-131,-0.6101518363,1.76E-130,-0.6063664544,5.75E-128
Nash1,localJitter,-0.4199023767,-0.1897043933,7.63E-12,0.05264481543,0.0611239359,0.07800672538,0.005393704354,0.1052403985,0.0001658271556,0.1290651313,3.58E-06,0.1435877642,2.59E-07,0.151091029,6.22E-08,0.1601607744,1.00E-08
Nash1,localabsoluteJitter,-0.4410970611,0.1160218589,3.15E-05,0.1099765614,8.81E-05,0.1209662541,1.53E-05,0.1372658125,8.58E-07,0.1538574651,3.12E-08,0.1596211183,9.86E-09,0.1596704364,1.04E-08,0.1640812514,4.30E-09
Nash1,rapJitter,-0.5389906432,-0.07089693786,0.011142627,-0.1808312576,9.09E-11,-0.1676748666,1.80E-09,-0.1535568242,3.54E-08,-0.1446554993,2.00E-07,-0.1417676153,3.68E-07,-0.140909529,4.56E-07,-0.1372846273,9.43E-07
Nash1,ppq5Jitter,-0.535306857,-0.159742101,8.99E-09,-0.2662396083,5.52E-22,-0.2557798321,1.96E-20,-0.2453304614,6.05E-19,-0.240056332,3.01E-18,-0.2372668319,8.69E-18,-0.2359968838,1.52E-17,-0.2238915272,7.57E-16
Nash1,ddpJitter,-0.5389906432,-0.07089693786,0.011142627,-0.1808312576,9.09E-11,-0.1676748666,1.80E-09,-0.1535568242,3.54E-08,-0.1446554993,2.00E-07,-0.1417676153,3.68E-07,-0.140909529,4.56E-07,-0.1372846273,9.43E-07
Nash1,localShimmer,-0.6769933965,-0.06689232295,0.01664339855,-0.418086718,9.88E-55,-0.4110034852,5.58E-53,-0.4061349353,7.43E-52,-0.4059751454,5.22E-52,-0.4075591099,3.06E-52,-0.4090351517,1.92E-52,-0.4113437684,7.17E-53
Nash1,localdbShimmer,-0.638613223,0.008629334962,0.7576583226,-0.3778119869,3.15E-44,-0.3750762842,9.87E-44,-0.3714996457,4.91E-43,-0.3724895677,1.95E-43,-0.375267094,6.06E-44,-0.3761433819,5.45E-44,-0.3753387023,1.25E-43
Nash1,apq3Shimmer,-0.5071373329,0.0682927648,0.01449570603,-0.3185509543,2.99E-31,-0.3106305447,7.83E-30,-0.3055067785,5.69E-29,-0.3046063076,6.56E-29,-0.3059124488,4.77E-29,-0.3114846084,5.38E-30,-0.3179528246,3.92E-31
Nash1,apq5Shimmer,-0.499417005,-0.2310421453,5.53E-17,-0.162695274,5.82E-09,-0.1470708854,1.39E-07,-0.1355051154,1.19E-06,-0.126535476,5.55E-06,-0.1222181661,1.20E-05,-0.121474961,1.41E-05,-0.119805963,1.92E-05
Nash1,apq11Shimmer,-0.5770724393,-0.06430780916,0.02134755346,-0.2947388651,8.60E-27,-0.2872518337,1.44E-25,-0.2771467501,6.21E-24,-0.2731810102,2.33E-23,-0.2712089937,5.97E-23,-0.2654986415,6.01E-22,-0.2595382111,6.19E-21
Nash1,ddaShimmer,-0.5071373329,0.0682927648,0.01449570603,-0.3185509543,2.99E-31,-0.3106305447,7.83E-30,-0.3055067785,5.69E-29,-0.3046063076,6.56E-29,-0.3059124488,4.77E-29,-0.3114846084,5.38E-30,-0.3179528246,3.92E-31
Nash1,meanPitch,-0.4393990214,0.3159441712,4.36E-31,-0.07078129965,0.01176438152,-0.07206200392,0.01017271114,-0.07617772883,0.006480078824,-0.08325752619,0.002862365651,-0.08359056204,0.002805753823,-0.07908090678,0.004787941419,-0.07539141675,0.007282021031
Nash1,maxPitch,-0.5160709435,-0.03054795808,0.2745995905,-0.2408036381,3.70E-18,-0.2400681713,4.05E-18,-0.2275112962,1.92E-16,-0.1985340473,7.48E-13,-0.1722322738,5.92E-10,-0.150780889,6.62E-08,-0.1366376077,1.06E-06
Nash1,minPitch,-0.4094281714,0.3883347555,2.28E-47,0.2487779877,2.60E-19,0.2242671814,5.93E-16,0.2133495518,1.33E-14,0.2129561569,1.33E-14,0.2095094711,4.01E-14,0.2135613256,1.41E-14,0.2230460865,9.77E-16
Nash1,meanIntensity,-0.4084246741,0.2081120028,5.32E-14,-0.0626947751,0.02569919857,-0.07470743584,0.007710176424,-0.09346375628,0.0008297376561,-0.123463344,9.36E-06,-0.162206591,5.64E-09,-0.1991099377,7.87E-13,-0.2277545718,2.33E-16
Nash1,maxIntensity,-0.5810198308,0.5117816261,1.95E-86,0.241618973,2.83E-18,0.2264363474,3.06E-16,0.2095314191,3.99E-14,0.1926656915,3.54E-12,0.1712564252,7.41E-10,0.1498435901,8.00E-08,0.1268782286,5.95E-06
Nash1,minIntensity,-0.3616894126,-0.5190358444,2.86E-89,0.5406559139,5.23E-97,0.5259755939,2.43E-91,0.5108890638,9.20E-86,0.4957707786,2.04E-80,0.4758769667,4.31E-73,0.4537879792,1.43E-65,0.4377078455,2.15E-60
Sarah-9 Human,meanF0Hz,-0.5486987541,0.3522369078,5.43E-40,0.4577716733,7.76E-69,0.4312959374,1.06E-60,0.4053060807,2.36E-53,0.3767153258,6.22E-46,0.3445144408,4.39E-38,0.3108112919,7.61E-31,0.2802290078,4.61E-25
Sarah-9 Human,stdevF0Hz,-0.3790882296,0.1815037597,2.81E-11,0.2475365036,9.67E-20,0.2579043914,2.01E-21,0.2547645141,5.31E-21,0.2466949121,8.05E-20,0.2264572319,8.21E-17,0.2014888938,1.64E-13,0.1601345296,5.61E-09
Sarah-9 Human,HNR,-0.8387061615,-0.05233233715,0.05685381793,-0.5393508421,9.42E-100,-0.5271260835,6.37E-95,-0.5171757113,3.52E-91,-0.5067167922,2.44E-87,-0.4949201863,1.71E-82,-0.4805539905,6.25E-77,-0.469611838,8.05E-73
Sarah-9 Human,localJitter,-0.6856051316,-0.01730275986,0.5291640377,-0.4017337445,5.57E-52,-0.3821789378,5.50E-47,-0.3597111328,1.34E-41,-0.3350189717,4.09E-36,-0.3081372813,1.98E-30,-0.2811823162,2.55E-25,-0.2595730779,1.29E-21
Sarah-9 Human,localabsoluteJitter,-0.5884135781,0.3000819957,5.64E-29,-0.1799054644,5.42E-11,-0.1437774959,1.64E-07,-0.106677221,0.0001030952151,-0.06687704802,0.0149004393,-0.02635990063,0.3385865778,0.01146967104,0.6777451803,0.04637564379,0.0933828601
Sarah-9 Human,rapJitter,-0.5598628959,-0.1442167475,1.35E-07,-0.2018141989,1.66E-13,-0.1884750801,5.58E-12,-0.1689755457,6.50E-10,-0.1468207604,7.94E-08,-0.1233837168,6.93E-06,-0.1024442623,0.0001982860776,-0.08950848276,0.001182442654
Sarah-9 Human,ppq5Jitter,-0.536481486,-0.2935694399,9.51E-28,-0.2901897453,7.80E-27,-0.2836854225,9.22E-26,-0.2744627457,3.05E-24,-0.2640775341,1.41E-22,-0.2535804072,8.15E-21,-0.24377915,3.04E-19,-0.2360920216,4.73E-18
